"시설번호","년도","지역코드","시설유형","쉼터명칭","도로명주소","지번상세주소","면적","이용가능인원","선풍기보유대수","에어컨보유대수","야간개방","휴일개방","숙박가능여부","입력시간","수정시간","사용여부","비고","운영시작일","운영종료일","경도","위도","X좌표","Y좌표"
"1147000543","2022","1147064000","001","신정대성유니드아파트(1차)","서울특별시 양천구 신정동 중앙로29길 102  경로당 (신정동 신정대성유니드아파트)","1198-23 신정대성유니드아파트 신정대성유니드아파트(1차) 경로당","77","20","4","2","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.849800","37.523211","186722.641855","547090.819635"
"1147000544","2022","1147064000","001","신정대성유니드아파트(2차)","서울특별시 양천구 중앙로29길 108","1198-3","89","22","2","1","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.849225","37.523849","186671.882218","547161.711096"
"1147000545","2022","1147064000","001","동일하이빌아파트 경로당","서울특별시 양천구 신정동 신정로11길 20  경로당 (신정동 동일하이빌아파트)","1310 동일하이빌아파트 동일하이빌아파트 경로당","220","30","3","2","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.839432","37.514710","185804.484265","546148.906487"
"1147000546","2022","1147064000","001","신정이펜하우스2단지 경로당","서울특별시 양천구 신정동 신정이펜2로 55  경로당 (신정동 신정 이펜하우스 2단지)","1322 신정이펜하우스2단지 경로당","131","25","3","4","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.831554","37.517920","185108.668832","546506.338488"
"1147000547","2022","1147064000","001","신정이펜하우스3단지 경로당","서울특별시 양천구 신정동 신정이펜1로 50  경로당 (신정동 신정 이펜하우스 3단지)","1316 신정이펜하우스3단지 경로당","170","30","5","2","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.830070","37.516101","184977.050080","546304.643899"
"1147000557","2022","1147063000","001","청솔(구립)경로당","서울특별시 양천구 중앙로52길 73","910-9","100","40","5","2","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.858620","37.526429","187502.797276","547446.802734"
"1147000571","2022","1147068000","001","목동2차우성아파트 우정(2단","서울특별시 양천구 신정동 목동남로4길 6-23 경로당 (신정동 목동2차우성아파트)","337-2 목동2차우성아파트 목동2차우성아파트 우정(2단지)경로당","61","20","3","1","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.865471","37.509361","188105.704559","545551.547358"
"1147000538","2022","1147064000","001","학마을1단지(아)경로당","서울특별시 양천구 신정동 신정로14길 6  경로당 (신정동 학마을아파트)","1293 학마을아파트 학마을1단지(아)경로당","110","20","3","1","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.845121","37.511278","186306.775918","545767.077008"
"1147000539","2022","1147064000","001","푸른마을 3단지아파트 경로당","서울특별시 양천구 신정동 신정로11길 63  경로당 (신정동)","1283 푸른마을 3단지아파트 푸른마을 3단지아파트 경로당","97","25","3","1","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.837575","37.513698","185640.134028","546036.857886"
"1147000540","2022","1147064000","001","푸른마을4단지아파트 경로당","서울특별시 양천구 신정동 신정로7길 60-7 경로당 (신정동 푸른마을4단지아파트)","1285 푸른마을4단지아파트 푸른마을4단지아파트 경로당","71","20","4","1","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.839143","37.516198","185779.181235","546314.066208"
"1147000542","2022","1147064000","001","학마을3단지아파트 경로당","서울특별시 양천구 신정동 신정로 225-12 경로당 (신정동 학마을3단지아파트)","1291 학마을3단지아파트 학마을3단지아파트 경로당","92","20","1","1","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.846952","37.514226","186469.235154","546094.025047"
"1147000567","2022","1147067000","001","목동(아)14단지 경로당","서울특별시 양천구 신정동 목동동로 130  경로당 (신정동 목동신시가지아파트14단지)","329 목동신시가지아파트14단지 목동(아)14단지 경로당","264","71","7","3","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.871964","37.517749","188680.993542","546481.752912"
"1147000568","2022","1147067000","001","삼성쉐르빌(아)경로당","서울특별시 양천구 신정동 목동동로 189  경로당 (신정동 삼성쉐르빌1)","318-10 삼성쉐르빌1 삼성쉐르빌(아)경로당","71","22","3","1","N","N","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.870877","37.525668","188586.130613","547360.738881"
"1171000302","2022","1171056200","001","몽촌경로당","서울특별시 송파구 위례성대로2길 28-1 (방이동)","55-13","103","50","5","2","","","","2021-07-26 15:52:38","2022-07-06 13:32:11","Y","","20220520","20220930","127.112288","37.514642","209927.152249","546135.159026"
"11500071","2022","1150059100","001","연지어르신사랑방","서울특별시 강서구 화곡로58길 30-7 (화곡동)","1121-19","197","39","0","3","N","N","N","2021-03-22 13:41:02","2022-05-17 09:21:42","Y","","20220520","20220930","126.852599","37.552430","186975.116150","550333.393246"
"11740249","2022","1174070000","001","둔촌하이츠아파트경로당","서울특별시 강동구 명일로 113","545-0","108","30","2","1","N","N","N","2021-04-05 13:29:10","2022-06-30 16:08:38","Y","","20220520","20220930","127.142437","37.529317","212590.105916","547767.498161"
"1147000579","2022","1147068000","001","목동2차우성(아)2단지 경로","서울특별시 양천구 신정동 목동남로4길 6-23 경로당 (신정동 목동2차우성아파트)","337 목동2차우성아파트 목동2차우성(아)2단지 경로당","100","29","5","1","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.865836","37.510354","188138.133025","545661.744971"
"1147000580","2022","1147068000","001","목동2차우성(아)1단지 경로","서울특별시 양천구 신정동 목동남로4길 6-46 경로당 (신정동 목동2차우성아파트)","337-2 목동2차우성아파트 목동2차우성(아)1단지 경로당","144","59","4","1","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.865471","37.509361","188105.704559","545551.547358"
"1147000581","2022","1147068000","001","목동3차우성(아) 경로당","서울특별시 양천구 신정동 목동남로4길 20  경로당 (신정동 목동우성3차아파트)","338 목동우성3차아파트 목동3차우성(아) 경로당","59","21","2","2","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.866304","37.511073","188179.632609","545741.441551"
"1147000582","2022","1147068000","001","목동2차삼성래미안 2단지 경","서울특별시 양천구 신정동 목동남로4길 81  경로당 (신정동 목동2차삼성래미안아파트)","1295 목동2차삼성래미안아파트 목동2차삼성래미안 2단지 경로당","73","27","3","1","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.868601","37.512798","188382.930408","545932.675300"
"11260066","2022","1126061000","005","중화2동주민센터","서울특별시 중랑구 봉화산로3길 28","310-62","450","200","20","7","N","Y","N","2021-04-21 17:19:58","2022-05-19 17:35:41","Y","","20220520","20220930","127.076105","37.602801","206720.408675","555916.551354"
"11260069","2022","1126062000","005","묵1동주민센터","서울특별시 중랑구 공릉로2가길 5","174-3","50","15","8","4","N","Y","N","2021-04-21 17:19:58","2022-05-19 17:35:41","Y","","20220520","20220930","127.078550","37.612401","206935.359007","556982.168887"
"11260080","2022","1126063000","005","묵2동주민센터","서울특별시 중랑구 동일로157길 29","243-1","40","10","5","3","N","Y","N","2021-04-21 17:19:58","2022-05-19 17:35:41","Y","","20220520","20220930","127.075976","37.609642","206708.403094","556675.762819"
"11260087","2022","1126065500","005","망우본동주민센터","서울특별시 중랑구 망우로77길 12","146-41","280","90","6","6","N","Y","N","2021-04-21 17:19:58","2022-05-19 17:35:41","Y","","20220520","20220930","127.106255","37.601457","209382.902151","555769.900761"
"11260061","2022","1126060000","005","중화1동주민센터","서울특별시 중랑구 동일로134길 17","287-3","200","50","14","1","N","Y","N","2021-04-21 17:19:58","2022-05-19 17:35:41","Y","","20220520","20220930","127.080715","37.601135","207127.623080","555731.905919"
"1147000558","2022","1147063000","001","서부(구립)경로당","서울특별시 양천구 신정중앙로17길 15","882-11","215","60","4","2","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.859942","37.528308","187620.000530","547655.206929"
"1147000574","2022","1147063000","001","갈산(구립)경로당","서울특별시 양천구 목동남로 90","330-13","100","26","6","2","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.868562","37.510983","188379.200961","545731.204803"
"1147000575","2022","1147063000","001","오금(구립)경로당","서울특별시 양천구 목동남로2길 50-5","190-2","178","59","7","2","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.863774","37.506332","187955.196250","545215.604958"
"1147000555","2022","1147063000","001","양정(신정4동구립)경로당","서울특별시 양천구 은행정로7길 42","975-30","100","60","4","3","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.854836","37.522002","187167.599099","546956.003395"
"1147000556","2022","1147063000","001","양동(구립)경로당","서울특별시 양천구 신정중앙로2길 10-13","937-4","389","70","5","2","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.850768","37.526855","186808.799978","547495.200061"
"1147000564","2022","1147063000","099","양천구청 민원실(1층)","서울특별시 양천구 목동동로 105","321-4","0","15","2","2","N","N","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.871914","37.533114","188678.948415","548187.038754"
"1147000548","2022","1147064000","001","신정이펜하우스1단지 경로당","서울특별시 양천구 신정동 신정이펜1로 99  경로당 (신정동 신정 이펜하우스 1단지)","1321 신정이펜하우스1단지 경로당","116","35","4","4","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.826513","37.517421","184662.867048","546451.776770"
"1147000549","2022","1147064000","001","신정이펜하우스4단지 경로당","서울특별시 양천구 신정동 신정이펜1로 51  경로당 (신정동 신정 이펜하우스 4단지)","1317 신정이펜하우스4단지 경로당","124","20","3","2","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.831824","37.513602","185131.654854","546027.051988"
"1147000550","2022","1147064000","001","신정이펜하우스5단지 경로당","서울특별시 양천구 신정동 신정이펜1로 27  경로당 (신정동 신정 이펜하우스 5단지)","1318 신정이펜하우스5단지 경로당","120","20","4","2","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.834143","37.513793","185336.696229","546047.919980"
"1147000551","2022","1147064000","001","신정숲속마을아파트 경로당","서울특별시 양천구 신정로 110","831","120","20","4","4","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.833930","37.506124","185316.398240","545196.802275"
"1147000554","2022","1147063000","001","양목(신정4동구립)경로당","서울특별시 양천구 오목로46길 9","990-1","90","60","6","2","N","Y","N","2021-06-07 14:37:58","2022-07-28 16:22:24","Y","","20220520","20220930","126.861917","37.524916","187793.995672","547278.401143"
"11260119","2022","1126069000","005","신내2동주민센터","서울특별시 중랑구 봉화산로 190","665-0","36","9","1","2","N","Y","N","2021-04-21 17:19:58","2022-05-19 17:35:41","Y","","20220520","20220930","127.094161","37.606294","208314.429952","556305.637260"
"11260099","2022","1126068000","005","신내1동주민센터","서울특별시 중랑구 용마산로129나길 35","448-1","50","10","7","2","N","Y","N","2021-04-21 17:19:58","2022-05-19 17:35:41","Y","","20220520","20220930","127.099488","37.605886","208784.834255","556260.849863"
"11260097","2022","1126066000","005","망우3동주민센터","서울특별시 중랑구 겸재로61길 40","529-2","200","50","0","6","N","Y","N","2021-04-21 17:19:58","2022-05-19 17:35:41","Y","","20220520","20220930","127.098086","37.592340","208662.633817","554757.307766"
"11260030","2022","1126057000","005","면목7동주민센터","서울특별시 중랑구 면목로 298","626-11","376","94","9","4","N","Y","N","2021-04-21 17:19:58","2022-05-19 17:35:41","Y","","20220520","20220930","127.087444","37.579209","207724.117889","553298.898228"
